Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
MATT TENNYSOND,MATT TENNYSON,D,mistake,NSH,-0.025246494,-0.027167950,99.216666667,-0.017223832,-0.004691444,-0.046977195,0,0.116666667,6.133637423e-05,20212022,0,3.2,0.001794648,-0.021730701,102.533333333,-0.094204435
TYSON BARRIED,TYSON BARRIE,D,mistake,EDM,-0.220508731,0.167503751,1117.666666667,-0.449530259,-0.545936669,0.219991369,0.179574901,206.25,0.372225230,20212022,0,28.7,-0.038515165,0.440500099,1352.616666667,-0.094686842
JUSTIN BAILEYF,JUSTIN BAILEY,F,mistake,VAN,0.046050723,-0.083025034,108.533333333,-0.023135539,-0.003519594,0.004499880,0,0.233333333,4.690713865e-05,20212022,-0.000854121,17.833333333,0.009654248,-0.041550843,126.6,-0.096333252
STEFAN NOESENF,STEFAN NOESEN,F,mistake,CAR,0,-0.088724692,26.016666667,-0.003803343,0.009504273,0,-0.015252319,2.366666667,0.000526129,20212022,0,0,0,0,28.383333333,-0.097749952
HUDSON FASCHINGF,HUDSON FASCHING,F,mistake,ARI,0,-0.090560802,105.833333333,0.010854528,-0.017901755,0,0,0,0,20212022,-0.002144548,2.816666667,0.000259031,0,108.65,-0.099493547
JAKUB GALVASD,JAKUB GALVAS,D,mistake,CHI,0,-0.063726950,90.15,-0.033149375,0.012949333,0,-0.006179052,9.466666667,-0.001916652,20212022,0,8.583333333,-0.009003058,0,108.2,-0.101025753
JUHO LAMMIKKOF,JUHO LAMMIKKO,F,mistake,VAN,-0.104559357,0.283594372,804.783333333,-0.221388512,-0.206054777,0.145006450,0,8.650000000,3.014583806e-06,20212022,-0.114292570,99.916666667,0.011909822,0.249565807,913.350000000,-0.101222200
RILEY BARBERF,RILEY BARBER,F,mistake,DET,-0.017725826,-0.016828593,29.933333333,-0.004129547,0.001680657,-0.036314476,-0.050127803,3.816666667,0.002922668,20212022,0,0,0,-0.018588650,33.75,-0.102797094
CHASE PEARSONF,CHASE PEARSON,F,mistake,DET,0,-0.110540202,20.266666667,-0.001363494,0.007716030,0,0,0,0,20212022,0,0,0,0,20.266666667,-0.104187665
BEN MCCARTNEYF,BEN MCCARTNEY,F,mistake,ARI,-0.014487033,-0.031608673,27.333333333,-0.004354966,0.005290882,-0.074047754,0,0.25,3.127261644e-05,20212022,0,0,0,-0.059560720,27.583333333,-0.104689238
DYLAN COGHLAND,DYLAN COGHLAN,D,mistake,VGK,0.057167176,-0.299440275,756.7,-0.040519850,-0.130549218,0.153223471,0.169372252,61.066666667,0.034265488,20212022,0,16.550000000,0.006048618,0.096056294,834.316666667,-0.107599514
JOEL EDMUNDSOND,JOEL EDMUNDSON,D,mistake,MTL,0.035601751,0.214323759,405.3,-0.189589316,0.030312022,-0.060401734,0,1.883333333,0.000323041,20212022,-0.001734137,57.65,-0.101380026,-0.096003486,464.833333333,-0.108146392
KRISTIANS RUBINSD,KRISTIANS RUBINS,D,mistake,TOR,-0.008679508,-0.053006932,33.983333333,0.005968718,0.003169528,-0.065384513,0,0,0,20212022,0,1.266666667,0.000103031,-0.056705004,35.25,-0.109150167
TYSON JOSTF,TYSON JOST,F,mistake,COL/MIN,0.372948850,-0.062106066,835.366666667,0.159129571,-0.117418547,0.485860653,-0.042613696,38.4,-0.099170328,20212022,-0.003588582,130.383333333,-0.429364280,0.112911803,1004.15,-0.109271274
OTTO KOIVULAF,OTTO KOIVULA,F,mistake,NYI,0,-0.098465267,77.916666667,-0.006981688,-0.002868575,0,0,4.15,-9.606910204e-05,20212022,0,3.333333333,-0.001149523,0,85.4,-0.109561122
CARSON MEYERF,CARSON MEYER,F,mistake,CBJ,0.019067088,-0.030041448,105.166666667,-0.030487728,0.001704196,0.003787221,0,0.083333333,1.206476875e-05,20212022,-0.059327188,1.300000000,-0.000156919,-0.015279867,106.550000000,-0.114509801
RILEY STILLMAND,RILEY STILLMAN,D,mistake,CHI,0.184688264,0.055663373,714.65,-0.446898577,0.151776334,0.262858916,0,1.483333333,0.000836401,20212022,0,57.35,-0.139573420,0.078170652,773.483333333,-0.115336974
RICHARD PANIKF,RICHARD PANIK,F,mistake,NYI,0,-0.103276964,45.766666667,0.001013481,0.008549741,0,-0.017465980,13.45,-0.004686143,20212022,0,0,0,0,59.216666667,-0.115865866
ILYA LYUBUSHKIND,ILYA LYUBUSHKIN,D,mistake,ARI/TOR,-0.025231375,0.039929503,1173.533333333,1.176165263,-0.920570632,-0.126198459,0,3.133333333,0.000857421,20212022,-0.006291525,144.65,-0.280205160,-0.100967084,1321.316666667,-0.116313589
JADEN SCHWARTZF,JADEN SCHWARTZ,F,mistake,SEA,0.031496206,-0.054854277,563.266666667,-0.199514137,0.252350754,0.173312846,-0.229560203,86.016666667,-0.059392202,20212022,0,5.016666667,-0.000242299,0.141816640,654.3,-0.117899519
PAVEL ZACHAF,PAVEL ZACHA,F,mistake,N.J,-0.262722859,-0.025385137,967.583333333,0.153522096,0.187072737,-0.034398927,-0.204421052,150.25,-0.133661591,20212022,-0.063326406,25.233333333,0.002173853,0.228323932,1143.066666667,-0.118424428
JAKE WALMAND,JAKE WALMAN,D,mistake,STL/DET,-0.099390954,-0.363559318,656.000000000,-0.044268874,0.255640560,0.081252087,-0.046218201,21.733333333,0.019594808,20212022,-0.000809963,30.633333333,-0.020602814,0.180643041,708.366666667,-0.118971714
JOHN MOORED,JOHN MOORE,D,mistake,BOS,0.007884751,-0.029898137,100.166666667,-0.024466861,-0.038284941,-0.004593397,0,2.083333333,0.001962351,20212022,-0.016665228,18.083333333,-0.008307102,-0.012478148,120.333333333,-0.120253315
JACOB MOVERARED,JACOB MOVERARE,D,mistake,L.A,-0.075665615,-0.056799064,282.550000000,0.028622771,-0.097177280,0.046556785,0,0.733333333,0.000323649,20212022,0,24.016666667,-0.042487568,0.122222400,307.300000000,-0.120960706
COLTON SCEVIOURF,COLTON SCEVIOUR,F,mistake,EDM,-0.057914530,-0.050552599,270.166666667,0.138370048,-0.049801996,0.011535830,0,0.3,6.786942478e-05,20212022,-0.078385271,54.083333333,-0.092622868,0.069450360,324.550000000,-0.121388986
OWEN TIPPETTF,OWEN TIPPETT,F,mistake,FLA/PHI,-0.062157430,-0.095457666,727.016666667,-0.555452538,0.356838015,0.179650947,-0.174270498,105.333333333,0.166010428,20212022,0,0.266666667,-1.564138771e-05,0.241808378,832.616666667,-0.122696954
MAXIM MAMINF,MAXIM MAMIN,F,mistake,FLA,-0.173273444,-0.163018141,467.95,-0.277514201,0.376018006,-0.058224123,0,4.716666667,-9.545319988e-05,20212022,0,0.1,-1.621297959e-05,0.115049322,472.766666667,-0.122850124
ANTOINE ROUSSELF,ANTOINE ROUSSEL,F,mistake,ARI,0.004932739,-0.148447219,540.683333333,-0.336235292,0.283867728,0.022515396,0,2.566666667,0.001017915,20212022,-0.055460408,90.2,0.108845908,0.017582657,633.45,-0.123895972
MASON GEERTSEND,MASON GEERTSEN,D,mistake,N.J,0.182351805,-0.185781180,173.216666667,0.002807165,-0.028396367,0.084993751,0,0.1,5.405017902e-05,20212022,0,0.233333333,1.113214077e-05,-0.097358054,173.55,-0.126311449
PHILIPPE MYERSD,PHILIPPE MYERS,D,mistake,NSH,0.014543846,-0.021200231,370.683333333,0.031864853,-0.135405286,-0.003657763,-0.009153828,0.6,0.000403564,20212022,0,26.716666667,0.009994315,-0.018201609,398,-0.127154375
ALEX BELZILEF,ALEX BELZILE,F,mistake,MTL,0.015802035,-0.091149435,97.3,0.004337303,-0.009048457,0.004008187,-0.035426458,10.116666667,0.001227197,20212022,-0.004087265,5.35,0.002929192,-0.011793848,112.766666667,-0.127209736
SCOTT HARRINGTOND,SCOTT HARRINGTON,D,mistake,CBJ,0.012649247,-0.014975749,92.5,0.006408951,-0.061911257,-0.047401243,0,0.183333333,9.723015063e-05,20212022,0,8.3,-0.009961797,-0.060050490,100.983333333,-0.127743864
CAL CLUTTERBUCKF,CAL CLUTTERBUCK,F,mistake,NYI,-0.051259330,-0.337445996,691.85,0.350972111,-0.430349744,0.328969763,0,5.45,0.000307215,20212022,0.037973970,114.566666667,-0.078395104,0.380229093,811.866666667,-0.127967785
BUDDY ROBINSONF,BUDDY ROBINSON,F,mistake,ANA,-0.079829892,-0.267813813,275.283333333,0.019530088,0.122415946,0.010480171,0,1.016666667,0.000111786,20212022,-0.014721078,18.55,0.001868572,0.090310063,294.850000000,-0.128128328
MORGAN BARRONF,MORGAN BARRON,F,mistake,NYR/WPG,0.020487132,-0.195607437,244.95,0.058929046,-0.003172877,0.008768724,0,0.633333333,6.966772817e-05,20212022,0,1.116666667,-6.507062290e-05,-0.011718408,246.7,-0.131077947
NICKLAS BACKSTROMF,NICKLAS BACKSTROM,F,mistake,WSH,-0.368376693,0.283531966,599.566666667,-0.096076695,-0.081978613,-0.160101389,-0.310153890,167.55,0.234687630,20212022,0,5.7,-0.001018733,0.208275304,772.816666667,-0.131109725
ALEKSI HEPONIEMIF,ALEKSI HEPONIEMI,F,mistake,FLA,-0.044205147,-0.126997498,81.466666667,-0.007060217,0.032967081,-0.034522462,0,0.7,0.000196793,20212022,0,2,0.000168605,0.009682684,84.166666667,-0.135247699
COLIN MILLERD,COLIN MILLER,D,mistake,BUF,0.015917265,0.212680787,601.316666667,0.054913689,-0.342392667,0.078178881,-0.086189152,53.75,-0.039746640,20212022,0,42.066666667,-0.014157028,0.062261617,697.133333333,-0.136712130
JARET ANDERSON-DOLANF,JARET ANDERSON-DOLAN,F,mistake,L.A,-0.050682733,-0.082625083,90.433333333,0.017877358,-0.035793123,-0.034084085,0,2.383333333,-0.000935147,20212022,0,3.683333333,-0.002078271,0.016598647,96.5,-0.137638351
TYLER PITLICKF,TYLER PITLICK,F,mistake,CGY/MTL,0.040111055,-0.284851758,401.016666667,-0.006788553,0.100689455,0.165113419,-0.012571599,1.933333333,-0.000719228,20212022,-0.103307124,20.666666667,0.003112699,0.125002364,423.616666667,-0.139322687
JAYDEN HALBGEWACHSF,JAYDEN HALBGEWACHS,F,mistake,S.J,-0.020579465,-0.075509883,36.966666667,-0.001073165,0.010767925,-0.073635442,0,2.216666667,2.590204567e-05,20212022,0,0,0,-0.053055977,39.183333333,-0.139424664
KOLE LINDF,KOLE LIND,F,mistake,SEA,-0.058909040,-0.061513754,252.216666667,-0.080944895,0.068026220,-0.065963846,0,2.033333333,0.000136329,20212022,0,0.766666667,-2.018585998e-05,-0.007054806,255.016666667,-0.140280132
SEAN KURALYF,SEAN KURALY,F,mistake,CBJ,-0.211407898,0.449880720,995.783333333,0.172180365,0.151841187,-0.332906824,0,13.9,-0.015435418,20212022,-0.101325519,178.533333333,-0.465394679,-0.121498926,1188.216666667,-0.141160168
GIVANI SMITHF,GIVANI SMITH,F,mistake,DET,-0.128928242,0.169254963,388.2,0.064940482,-0.035374814,-0.342580894,0,0.133333333,-9.586854567e-08,20212022,0,0,0,-0.213652653,388.333333333,-0.143760359
BOBBY BRINKF,BOBBY BRINK,F,mistake,PHI,0.036833294,-0.284262570,116.533333333,0.011508922,0.011653514,0.117665946,-0.017674909,27.616666667,0.017346418,20212022,0,0,0,0.080832652,144.150000000,-0.143762679
ANTON BLIDHF,ANTON BLIDH,F,mistake,BOS,0.008377661,0.030376929,312.75,-0.017271514,-0.188233179,0.049641136,0,0.816666667,0.000150774,20212022,-0.028844178,27.616666667,0.009677856,0.041263475,341.183333333,-0.144502176
ALEX CARRIERD,ALEX CARRIER,D,mistake,NSH,0.325128125,-0.563993261,1277.983333333,0.546764721,-0.372201989,0.144323422,0.072663504,77.200000000,-0.051328510,20212022,-0.003324417,219.133333333,0.082470737,-0.180804703,1574.316666667,-0.144625794
DOMINIK SIMONF,DOMINIK SIMON,F,mistake,PIT/ANA,0.025890582,-0.511083431,706.5,0.053884229,0.338156697,0.063688748,-0.076319094,29.900000000,-0.016475360,20212022,0,0,0,0.037798166,736.4,-0.148148212
HAYDEN HODGSONF,HAYDEN HODGSON,F,mistake,PHI,-0.041228959,-0.038076594,75.216666667,-0.006406265,0.006418929,-0.109752057,0,3.283333333,-0.001034185,20212022,0,0,0,-0.068523098,78.5,-0.148850171
TRAVIS HAMONICD,TRAVIS HAMONIC,D,mistake,VAN/OTT,-0.009739608,0.261397458,717.183333333,-0.311462384,-0.119705113,0.144199918,0,2.083333333,0.000308883,20212022,-0.010284479,82.066666667,-0.115461526,0.153939526,801.333333333,-0.151007241
JOEL ARMIAF,JOEL ARMIA,F,mistake,MTL,0.098656970,-0.469872863,678.200000000,-0.054020920,0.027178108,0.291465153,-0.111444378,47.85,0.036285614,20212022,0.115161826,86.083333333,0.013806142,0.192808183,812.133333333,-0.151441317
KENT JOHNSONF,KENT JOHNSON,F,mistake,CBJ,-0.058359547,-0.121871508,98.95,0.015344739,0.019953388,-0.033564549,-0.031590958,12.166666667,-0.001063194,20212022,0,0,0,0.024794998,111.116666667,-0.152792082
JEFF CARTERF,JEFF CARTER,F,mistake,PIT,-0.268366886,0.237348407,1040.166666667,-0.333687234,0.048682029,-0.216509802,-0.211693256,149.150000000,0.234250862,20212022,0.026876717,107.35,0.061307724,0.051857084,1296.666666667,-0.153424553
GAVIN BAYREUTHERD,GAVIN BAYREUTHER,D,mistake,CBJ,-0.062920604,-0.252347783,538.433333333,-0.045242256,0.057512446,0.078244544,0,2.216666667,0.000946141,20212022,-0.000872206,19.6,0.006789792,0.141165147,560.25,-0.154969322
NICOLAS ROYF,NICOLAS ROY,F,mistake,VGK,-0.350797132,0.017793071,1000.983333333,-0.560296582,1.201061368,-0.331089929,-0.448709896,135.716666667,-0.011327011,20212022,-0.076592738,102.633333333,0.051949284,0.019707203,1239.333333333,-0.157212432
ANDY GREENED,ANDY GREENE,D,mistake,NYI,-0.178498269,0.096503119,1062.883333333,-0.252916685,-0.242704568,0.248342383,0,2.15,0.000408493,20212022,-0.008694183,116.966666667,0.000102892,0.426840652,1182,-0.158958549
SEAN WALKERD,SEAN WALKER,D,mistake,L.A,-0.026896216,-0.105895512,93.35,-0.007296318,0.012245370,-0.045144215,-0.010062806,10.6,-0.002355530,20212022,-0.000378050,5.283333333,-0.003263962,-0.018247998,109.233333333,-0.162151022
MATHIEU OLIVIERF,MATHIEU OLIVIER,F,mistake,NSH,-0.052827339,-0.080696123,92.233333333,-0.016337472,-0.038798752,-0.033938947,0,0.25,8.670907525e-05,20212022,0,8.1,0.001293186,0.018888392,100.583333333,-0.168391400
PAUL BYRONF,PAUL BYRON,F,mistake,MTL,-0.064024469,0.114839318,290.4,-0.135310467,-0.167899302,0.086977504,0,8.15,-0.005605147,20212022,-0.061140101,37.633333333,-0.002687728,0.151001973,336.183333333,-0.170825924
ISAAC RATCLIFFEF,ISAAC RATCLIFFE,F,mistake,PHI,-0.056442532,0.006679330,96.7,0.028108713,-0.002788230,-0.183750641,-0.021244941,10.3,0.001320762,20212022,0,0.466666667,-7.570212327e-05,-0.127308109,107.466666667,-0.171750709
ALEX TURCOTTEF,ALEX TURCOTTE,F,mistake,L.A,-0.047137567,-0.155888660,86.783333333,0.006555326,0.011106196,-0.034324008,0,2.116666667,-0.000389876,20212022,0,0.85,-3.245814445e-05,0.012813559,89.750000000,-0.172973481
THOMAS BORDELEAUF,THOMAS BORDELEAU,F,mistake,S.J,-0.024416884,-0.194281294,104.616666667,-0.024287739,0.031837431,0.041705328,-0.031491934,13.3,0.001098717,20212022,0,0,0,0.066122212,117.916666667,-0.175419491
KYLE CLIFFORDF,KYLE CLIFFORD,F,mistake,TOR/STL,0.074694134,-0.081396442,209.733333333,0.025116182,-0.054017284,-0.011118030,0,0.7,2.407975998e-05,20212022,-0.053386298,4.483333333,-0.002416399,-0.085812164,214.916666667,-0.177194192
ANDREJ SEKERAD,ANDREJ SEKERA,D,mistake,DAL,-0.032745462,0.072936032,409.166666667,0.103134402,-0.243883882,-0.067824849,0,0.5,0.000209859,20212022,-0.019395816,28.033333333,-0.023364633,-0.035079387,437.7,-0.178188887
MIKHAIL MALTSEVF,MIKHAIL MALTSEV,F,mistake,COL,-0.001118470,-0.239218171,136.916666667,-0.009542232,0.048526732,0.042667388,-0.022735321,7.85,0.000768091,20212022,0,0.216666667,-8.729469912e-06,0.043785858,144.983333333,-0.179542242
VICTOR METED,VICTOR METE,D,mistake,OTT,-0.019599657,-0.275311567,460.266666667,-0.112687992,0.033802378,0.221848991,-0.005246189,16.266666667,0.014614345,20212022,-0.000588516,60.133333333,-0.060760781,0.241448648,536.666666667,-0.184329332
LIBOR HAJEKD,LIBOR HAJEK,D,mistake,NYR,-0.017316602,-0.040134862,218,-0.040077776,-0.084695432,-0.014106660,0,0.233333333,8.259048251e-05,20212022,-0.003082854,4.45,-0.003656060,0.003209942,222.683333333,-0.185671053
ALEX HOLTZF,ALEX HOLTZ,F,mistake,N.J,0.017430185,-0.125781862,89.866666667,-0.058488329,0.002127104,0.041412089,-0.032073098,19.766666667,-0.019511322,20212022,0,0.033333333,-5.814566036e-06,0.023981905,109.666666667,-0.192321231
JOSIAH SLAVINF,JOSIAH SLAVIN,F,mistake,CHI,-0.056402152,-0.187253226,161.75,0.020583951,0.024208846,-0.031158215,0,1.35,-0.000142271,20212022,0,15.716666667,-0.023017316,0.025243937,178.816666667,-0.196778232
SHANE PINTOF,SHANE PINTO,F,mistake,OTT,-0.032247873,-0.165959183,52.95,-0.007750057,0.022821791,-0.035331683,-0.017195727,4.866666667,0.005027371,20212022,0,3.583333333,-0.003559958,-0.003083809,61.4,-0.201947445
J.J. MOSERD,J.J. MOSER,D,mistake,ARI,0.025730768,-0.011221796,291.95,-0.290955321,0.045432639,0.096454891,-0.013350667,20.95,0.012155953,20212022,0,39.666666667,-0.046645278,0.070724123,352.566666667,-0.208129580
ALEXEI TOROPCHENKOF,ALEXEI TOROPCHENKO,F,mistake,STL,0.070235218,-0.259029031,292.65,-0.010079136,0.013156150,0.047993668,0,0.833333333,1.788538240e-05,20212022,-0.000523237,1.35,-0.000168384,-0.022241550,294.833333333,-0.208632085
JALEN CHATFIELDD,JALEN CHATFIELD,D,mistake,CAR,-0.057912634,-0.204921064,228.9,0.070300421,0.009111063,-0.085710538,0,0.316666667,0.000184419,20212022,0,5.983333333,-0.000257576,-0.027797904,235.2,-0.211293275
MICHAEL MCLEODF,MICHAEL MCLEOD,F,mistake,N.J,-0.192082160,0.006223496,840.05,0.063814995,-0.241325646,-0.114207784,-0.013012711,14.366666667,-0.010501169,20212022,-0.055781525,154.150000000,0.151345641,0.077874376,1008.566666667,-0.213444704
MORGAN GEEKIEF,MORGAN GEEKIE,F,mistake,SEA,-0.055114255,0.207546669,788.233333333,-0.328694875,0.003992036,0.144199007,-0.343956915,97.966666667,0.104202145,20212022,0,4.433333333,-0.000769890,0.199313263,890.633333333,-0.213481823
KYLE TURRISF,KYLE TURRIS,F,mistake,EDM,-0.026923771,-0.033562550,184.2,-0.081672357,-0.081093864,0.006899698,-0.022230360,9.916666667,-0.002333274,20212022,0,0,0,0.033823469,194.116666667,-0.213992706
DAWSON MERCERF,DAWSON MERCER,F,mistake,N.J,-0.173130278,0.253134846,1153.533333333,-0.607942552,0.026505540,0.159802265,-0.106723505,152.550000000,-0.125603734,20212022,0.177611536,23.533333333,0.006138246,0.332932543,1329.616666667,-0.217077359
AUSTIN POGANSKIF,AUSTIN POGANSKI,F,mistake,WPG,-0.077057011,-0.170287588,146.066666667,0.007546528,-0.022173723,-0.032299180,0,0.650000000,0.000102065,20212022,0,0,0,0.044757831,146.716666667,-0.217111898
DERRICK POULIOTD,DERRICK POULIOT,D,mistake,SEA/VGK,-0.036728889,-0.082856627,148.233333333,-0.085361006,-0.015618101,-0.034219287,0,0.6,0.000371321,20212022,0,0.333333333,2.302250417e-05,0.002509602,149.166666667,-0.217660679
SCOTT SABOURINF,SCOTT SABOURIN,F,mistake,OTT,-0.027923647,-0.092110702,53.166666667,-0.026276153,0.009340188,-0.110652507,0,0,0,20212022,0,0,0,-0.082728859,53.166666667,-0.219699174
BRETT CONNOLLYF,BRETT CONNOLLY,F,mistake,CHI,-0.039688344,-0.100187932,68.75,-0.028091386,-0.003506681,-0.091099275,0,6.416666667,-0.004760398,20212022,0,0.4,-2.328017990e-05,-0.051410931,75.566666667,-0.227668951
EGOR SOKOLOVF,EGOR SOKOLOV,F,mistake,OTT,-0.042857109,-0.089104405,75.733333333,-0.018250907,0.009503356,-0.072127781,-0.061734733,5.866666667,0.003165350,20212022,0,0,0,-0.029270673,81.6,-0.228549121
ZACH ASTON-REESEF,ZACH ASTON-REESE,F,mistake,PIT/ANA,-0.354395385,-0.398762205,783.6,0.546695092,-0.200586099,-0.155969982,-0.016710941,2.700000000,-0.000430775,20212022,-0.001077248,102.75,-0.004632994,0.198425403,889.05,-0.231475152
TRAVIS KONECNYF,TRAVIS KONECNY,F,mistake,PHI,0.159682101,-0.089081962,1115.616666667,-0.487414507,0.641833734,0.347698530,-0.630870592,210.65,-0.018860038,20212022,-0.009520850,12.516666667,0.012515964,0.188016430,1338.783333333,-0.233699720
WILLIAM EKLUNDF,WILLIAM EKLUND,F,mistake,S.J,-0.030036627,-0.140609614,108.133333333,-0.007980764,0.002998430,0.004571561,-0.113457097,20.25,0.017663492,20212022,0,0.233333333,-4.356994300e-05,0.034608188,128.616666667,-0.236857563
NICOLAS MELOCHED,NICOLAS MELOCHE,D,mistake,S.J,-0.017528595,0.133517366,777.216666667,-0.041443734,-0.269919278,-0.109744484,0,5.9,-0.000409116,20212022,-0.000364490,49.85,0.050734667,-0.092215889,832.966666667,-0.237629069
CONNOR BUNNAMANF,CONNOR BUNNAMAN,F,mistake,PHI,-0.041039770,-0.167995392,144.583333333,0.029077362,-0.065211337,-0.032197880,0,1.033333333,0.000139237,20212022,0,3.95,-0.004416729,0.008841890,149.566666667,-0.240604739
JONATHAN DROUINF,JONATHAN DROUIN,F,mistake,MTL,-0.185908125,0.395594049,475.216666667,-0.345271682,0.090354531,-0.111101389,-0.187035335,80.183333333,-0.079230144,20212022,-0.002772061,12.85,-0.002223654,0.074806736,568.250000000,-0.241685685
MASON APPLETONF,MASON APPLETON,F,mistake,SEA/WPG,-0.138960590,-0.207664917,892.65,-0.158925699,0.221865865,0.072306409,-0.050459387,34.166666667,-0.014079543,20212022,-0.000692515,52.033333333,-0.104555543,0.211267000,978.850000000,-0.242205330
REESE JOHNSONF,REESE JOHNSON,F,mistake,CHI,0.020384067,-0.149289238,345.416666667,-0.014081135,-0.231259115,0.126395571,0,0.633333333,5.921770009e-05,20212022,-0.005055077,43.7,0.025235835,0.106011504,389.750000000,-0.247993941
SCOTT PERUNOVICHD,SCOTT PERUNOVICH,D,mistake,STL,-0.070092673,-0.058903705,245.333333333,0.057656865,-0.125961834,-0.133469757,-0.033636822,38.6,0.045895845,20212022,0,0.733333333,7.475723339e-05,-0.063377085,284.666666667,-0.248344652
REM PITLICKF,REM PITLICK,F,mistake,MTL/MIN,-0.293561687,1.073521927,825.083333333,-0.882108655,0.101903845,-0.204650144,-0.211576881,88.516666667,-0.027076865,20212022,-0.011399190,47.75,-0.087681059,0.088911542,961.350000000,-0.249067023
MAX COMTOISF,MAX COMTOIS,F,mistake,ANA,-0.113600306,0.165192038,626.983333333,-0.035844803,0.078086885,-0.087082636,-0.293433084,80.783333333,-0.077559220,20212022,0,8.516666667,0.000991162,0.026517670,716.283333333,-0.249649658
SEAN MONAHANF,SEAN MONAHAN,F,mistake,CGY,-0.099105930,-0.726433219,750.233333333,0.082667572,-0.077818071,-0.042933060,0.298836758,146.683333333,0.215350647,20212022,0,6.050000000,-0.000933760,0.056172870,902.966666667,-0.251263134
ZDENO CHARAD,ZDENO CHARA,D,mistake,NYI,-0.138089633,-0.009317151,1194.85,-0.045636444,-0.190693270,-0.163361455,0,4.1,0.002533220,20212022,-0.019799261,123.65,0.169644584,-0.025271821,1322.6,-0.256629776
VINCE DUNND,VINCE DUNN,D,mistake,SEA,0.087587222,0.080648719,1298.766666667,-0.409503088,-0.164063357,0.065232184,0.199489684,157.95,-0.014113226,20212022,-0.011032963,15.833333333,-0.003898757,-0.022355038,1472.55,-0.257240804
MAX MCCORMICKF,MAX MCCORMICK,F,mistake,SEA,-0.042541983,-0.124978478,79.833333333,0.010971194,-0.003599486,-0.147177285,0,0.316666667,9.160226424e-05,20212022,0,0.85,-4.099752232e-05,-0.104635303,81,-0.264733450
JOEL KIVIRANTAF,JOEL KIVIRANTA,F,mistake,DAL,-0.053215314,-0.675697078,525.866666667,0.173864917,0.180358272,0.056348303,0,0.983333333,0.000144762,20212022,0,3.033333333,-0.000106064,0.109563617,529.883333333,-0.265086887
MILAN LUCICF,MILAN LUCIC,F,mistake,CGY,-0.333498816,0.247189513,898.616666667,0.204989380,-0.300140815,-0.283605884,-4.332683432e-06,91.483333333,-0.134484501,20212022,0,2.016666667,-0.001356153,0.049892933,992.116666667,-0.267412792
SASHA CHMELEVSKIF,SASHA CHMELEVSKI,F,mistake,S.J,-0.093263117,-0.355520718,235,0.054637884,0.078371906,-0.028663614,0,1.933333333,2.811909627e-05,20212022,-0.019056072,12.066666667,-0.001219857,0.064599504,249,-0.271422351
MAX DOMIF,MAX DOMI,F,mistake,CBJ/CAR,-0.256637770,0.475761537,830.650000000,-0.590911897,0.500205467,-0.305025772,-0.371432479,86.066666667,0.019599619,20212022,0,0.483333333,-1.789912493e-05,-0.048388002,917.200000000,-0.271821423
JAYSON MEGNAF,JAYSON MEGNA,F,mistake,COL,-0.032657310,-0.276648361,192.333333333,0.013070217,-0.010238572,0.007287721,0,1.566666667,0.000306768,20212022,-0.000622186,11.133333333,-0.006889576,0.039945031,205.033333333,-0.273733989
BENOIT-OLIVIER GROULXF,BENOIT-OLIVIER GROULX,F,mistake,ANA,-0.102083252,-0.189086405,165.516666667,-0.034657408,-0.017022360,-0.030605505,0,1.616666667,-4.507949641e-05,20212022,-0.022498773,27.233333333,0.015793728,0.071477747,194.366666667,-0.278121802
WILLIAM LOCKWOODF,WILLIAM LOCKWOOD,F,mistake,VAN,-0.039849295,-0.264115667,144.916666667,-0.000131677,0.018410362,-0.032278446,0,1.516666667,-0.000105102,20212022,0,0.866666667,-0.000499133,0.007570848,147.3,-0.278719664
DOMINIC TONINATOF,DOMINIC TONINATO,F,mistake,WPG,-0.181105844,0.189340674,513.866666667,0.112457535,-0.346435529,-0.202672808,-0.043651765,3.766666667,0.001701601,20212022,0.066013371,112.9,-0.070286863,-0.021566963,630.533333333,-0.293533785
MICHAEL RASMUSSENF,MICHAEL RASMUSSEN,F,mistake,DET,0.269127041,0.665543310,958.983333333,-0.295911065,-0.259935469,0.002664937,-0.301256124,71.633333333,0.027932740,20212022,-0.100907545,99.783333333,-0.031904100,-0.266462104,1130.4,-0.293773317
SAM GAGNERF,SAM GAGNER,F,mistake,DET,-0.376005785,0.179276989,833.1,-0.026685387,0.390604484,-0.261972139,-0.109747892,49.25,-0.052147011,20212022,-0.034663831,190.7,-0.379336226,0.114033647,1073.05,-0.294671014
MACKENZIE MACEACHERNF,MACKENZIE MACEACHERN,F,mistake,STL,-0.057711789,-0.226125428,109.8,-0.038820168,0.033951992,-0.071122476,0,0.083333333,1.998486286e-05,20212022,0,0,0,-0.013410688,109.883333333,-0.302096095
DAVID SAVARDD,DAVID SAVARD,D,mistake,MTL,0.023231616,-0.115138019,1101.516666667,-0.376228339,0.216668210,0.011692743,-0.004668345,3.750000000,0.002217307,20212022,-0.087190544,171.583333333,0.049475739,-0.011538873,1276.85,-0.303171249
