Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
JACOB TROUBAD,JACOB TROUBA,D,mistake,NYR,0.148258978,0.289971690,1171.816666667,-0.775424918,0.852904102,0.077016153,0.026458064,77.366666667,0.015103522,20212022,-0.111028227,129.316666667,0.067003068,-0.071242825,1378.5,0.442003455
ADAM RUZICKAF,ADAM RUZICKA,F,mistake,CGY,-0.010032915,0.539310416,226.8,0.013705625,-0.051635635,-0.029218694,-0.034330867,6.433333333,-0.001370773,20212022,0,0.15,-1.562581802e-05,-0.019185778,233.383333333,0.436444447
DYLAN DEMELOD,DYLAN DEMELO,D,mistake,WPG,0.037935469,-0.253175588,838.05,0.780238592,-0.117609949,0.101646952,-0.006622259,1.516666667,0.000763237,20212022,0.173651801,149.033333333,-0.243059447,0.063711483,988.600000000,0.435833338
ROBBY FABBRIF,ROBBY FABBRI,F,mistake,DET,0.108279038,0.261368004,784.85,-0.624443247,0.162543647,0.070807042,0.488658797,150.483333333,0.076122893,20212022,0,1.333333333,-0.000243200,-0.037471996,936.666666667,0.434813935
ARTEM ZUBD,ARTEM ZUB,D,mistake,OTT,-0.174618814,0.381740299,1173.166666667,0.572181510,-0.414233507,-0.276998038,-0.041394245,20.75,0.001215917,20212022,-0.000344452,124.683333333,0.212265607,-0.102379225,1318.600000000,0.434433090
TRAVIS BOYDF,TRAVIS BOYD,F,mistake,ARI,-0.117616183,0.946157836,755.45,0.094410727,-0.391892085,-0.081733253,-0.023621311,82.933333333,-0.067217015,20212022,-0.027723152,28.4,-0.015944890,0.035882930,866.783333333,0.432436857
JACOB MIDDLETOND,JACOB MIDDLETON,D,mistake,S.J,1.417426244e-06,0.061415836,753.166666667,0.235159157,0.057991050,0.022918164,-0.015261038,11.183333333,0.017087600,20212022,-0.012728279,73.6,0.062956386,0.022916746,837.950000000,0.429538875
MACKENZIE ENTWISTLEF,MACKENZIE ENTWISTLE,F,mistake,CHI,0.126891788,0.133754115,438.683333333,-0.058797788,-0.105197374,0.354427301,-0.023978580,3.9,0.000690877,20212022,0.119583123,30.083333333,0.004092827,0.227535513,472.666666667,0.424574501
VINNI LETTIERIF,VINNI LETTIERI,F,mistake,ANA,-0.113606238,0.225573045,243.2,-0.042023477,0.001108332,0.010227216,0.214630929,44.033333333,0.007384027,20212022,0,0.5,-0.000219337,0.123833454,287.733333333,0.416680734
TREVOR MOOREF,TREVOR MOORE,F,mistake,L.A,-0.010627020,-1.057867817,816.733333333,0.196882450,0.674712559,0.333836340,-0.056925634,58.416666667,0.068865586,20212022,0.149974717,73.633333333,0.105603674,0.344463360,948.783333333,0.415081874
ERIK GUDBRANSOND,ERIK GUDBRANSON,D,mistake,CGY,-0.088351742,0.431872768,935.983333333,-0.367235658,0.154411796,0.006460089,-0.018730107,6.6,-0.001272471,20212022,-0.010228770,178.016666667,0.219073797,0.094811831,1120.6,0.414351444
RYAN MCDONAGHD,RYAN MCDONAGH,D,mistake,T.B,-0.167654688,-0.158923365,1076.65,0.552741457,0.186221034,0.315489654,-0.013323907,25.483333333,-0.006333971,20212022,-0.000980477,188.183333333,-0.465816027,0.483144342,1290.316666667,0.409074399
JAKUB VRANAF,JAKUB VRANA,F,mistake,DET,0,0.074372865,71.55,-0.014532026,0.028901131,0,0.321619470,9.633333333,-0.002273844,20212022,0,0.066666667,-1.824361326e-05,0,81.25,0.408069354
ERIC ROBINSONF,ERIC ROBINSON,F,mistake,CBJ,-0.268686533,0.252476139,541.966666667,0.022010811,0.060086367,-0.014252860,0,2.466666667,-0.000398786,20212022,0.034237805,110,0.053755488,0.254433674,654.433333333,0.407914966
MATHEW BARZALF,MATHEW BARZAL,F,mistake,NYI,0.087098969,0.235302570,766.016666667,-0.421265483,0.397402877,0.369814332,-0.209361929,138.5,0.034074393,20212022,0,1.05,-0.000254727,0.282715363,905.566666667,0.405712032
RYAN LOMBERGF,RYAN LOMBERG,F,mistake,FLA,0.243784542,-0.001966925,409.516666667,0.166592481,0.217651921,0.222833566,0,0.7,0.000203249,20212022,-0.211069455,54.166666667,0.003448524,-0.020950975,464.383333333,0.397693361
TOMAS TATARF,TOMAS TATAR,F,mistake,N.J,0.046612080,-0.013095126,730.816666667,-0.148349323,0.369675332,0.254934450,0.085943606,108.850000000,-0.156329132,20212022,0,0.133333333,-1.154554041e-05,0.208322370,839.8,0.392768262
JUHO LAMMIKKOF,JUHO LAMMIKKO,F,mistake,VAN,-0.091751584,0.521324204,588.616666667,0.021530185,-0.122654643,0.061495086,0,7.183333333,0.001589390,20212022,-0.093218028,78.883333333,-0.000674941,0.153246670,674.683333333,0.389391252
KLIM KOSTINF,KLIM KOSTIN,F,mistake,STL,0.150722188,0.385180663,354.183333333,-0.097218199,0.012542177,0.087677130,0,1.583333333,0.000733474,20212022,0,0.1,-1.646042697e-05,-0.063045058,355.866666667,0.388898785
ANDREW COPPF,ANDREW COPP,F,mistake,WPG,-0.303551135,-0.021403241,809.133333333,-0.250125438,0.596047701,0.150857005,-0.266397422,131.266666667,0.408934525,20212022,-0.287123769,137.55,0.057803639,0.454408140,1077.95,0.388592999
NIC DOWDF,NIC DOWD,F,mistake,WSH,-0.034536768,0.430121370,606.983333333,0.218534704,-0.085894028,-0.124869822,0,1.766666667,-3.540856036e-05,20212022,0.063024318,99.85,-0.114145955,-0.090333055,708.6,0.386735178
IVAN PROVOROVD,IVAN PROVOROV,D,mistake,PHI,-0.015212655,0.055909082,1141.366666667,0.046976859,0.375210871,0.317006191,0.010541356,135.633333333,-0.263596975,20212022,0,155.983333333,-0.158280971,0.332218847,1432.983333333,0.383766412
NICK HOLDEND,NICK HOLDEN,D,mistake,OTT,-0.198357868,0.309780736,926.433333333,0.081379457,0.376325141,0.266240847,-0.005120323,4.016666667,0.000171722,20212022,-0.002256077,179.85,-0.643796833,0.464598715,1110.300000000,0.382724671
ARTEMI PANARINF,ARTEMI PANARIN,F,mistake,NYR,-0.163955205,0.368320234,919.45,-0.945046812,0.361381068,0.339135370,-0.095655478,177.566666667,0.356864430,20212022,-0.005657961,0.85,-0.000141271,0.503090574,1097.866666667,0.379199579
WILLIAM KARLSSONF,WILLIAM KARLSSON,F,mistake,VGK,-0.228390244,-0.455537685,681.266666667,0.131245536,0.259524038,0.105717527,-0.120507175,100.216666667,0.275674434,20212022,0.128717899,81.933333333,0.051913931,0.334107771,863.416666667,0.376748505
P.K. SUBBAND,P.K. SUBBAN,D,mistake,N.J,-0.120157463,0.216276006,1005.683333333,-0.059239244,0.354116155,-0.037396476,-0.085077845,40.933333333,-0.069650960,20212022,-0.003561651,50.8,0.059759116,0.082760987,1097.416666667,0.375225102
TEDDY BLUEGERF,TEDDY BLUEGER,F,mistake,PIT,-0.246552334,0.205769852,588,0.191883358,-0.066992299,0.024302078,0,3.7,-0.001241180,20212022,-0.048591124,92.016666667,0.068994931,0.270854412,683.716666667,0.374125617
JUSTIN BRAUND,JUSTIN BRAUN,D,mistake,PHI,-0.016037530,0.584118972,1059.233333333,0.710778695,-0.997498942,0.049073236,0,3.066666667,0.000360492,20212022,-0.000899418,145.5,0.022267342,0.065110766,1207.8,0.368200377
CONNOR CLIFTOND,CONNOR CLIFTON,D,mistake,BOS,0.046565719,-0.113510189,667.866666667,0.397905424,-0.186333367,0.160835358,0,2.666666667,0.000686215,20212022,0,54.483333333,0.101674295,0.114269639,725.016666667,0.361257736
OLIVER WAHLSTROMF,OLIVER WAHLSTROM,F,mistake,NYI,0.062165062,-0.219923594,565.766666667,0.003164595,0.276106830,0.061233837,0.301756507,101.55,-0.061115622,20212022,0,0.016666667,-1.964226234e-06,-0.000931226,667.333333333,0.361220589
ANDY GREENED,ANDY GREENE,D,mistake,NYI,-0.095683858,0.163791878,771.833333333,0.087274245,-0.139659867,0.268870861,0,1.616666667,0.000437565,20212022,-0.006050077,72.216666667,-0.014831734,0.364554719,845.666666667,0.359832870
ALEX TEXIERF,ALEX TEXIER,F,mistake,CBJ,-0.007875601,0.582420392,448.916666667,-0.203921653,0.058359943,0.055818697,-0.006279361,2.95,0.000768712,20212022,-0.023761187,63.116666667,-0.107974109,0.063694298,514.983333333,0.355431434
SAM STEELF,SAM STEEL,F,mistake,ANA,0.002753119,0.250330119,598.65,0.160285097,0.013545700,0.097691082,-0.179704296,36.816666667,0.009711269,20212022,0,2.133333333,-0.000125531,0.094937963,637.6,0.351733441
DEVIN SHOREF,DEVIN SHORE,F,mistake,EDM,-0.125505625,0.311744595,332.7,-0.068053045,-0.057620495,-0.023942768,-0.015745554,0.883333333,0.000393373,20212022,0.154958269,48.233333333,0.043280087,0.101562858,381.816666667,0.345014461
ALEX EDLERD,ALEX EDLER,D,mistake,L.A,0.101642637,-0.000139754,444.583333333,0.135705904,0.214504139,0.024612083,-0.004613110,12.216666667,-0.001673676,20212022,-0.007908118,44.533333333,-0.021837331,-0.077030554,501.333333333,0.338650136
JANIS MOSERD,JANIS MOSER,D,mistake,ARI,0.080281051,0.222406727,377.8,0.007179948,-0.166216241,0.119207557,0.176811019,31.383333333,0.013443466,20212022,-0.003033367,26.55,-0.032607586,0.038926506,435.733333333,0.337191523
JACK EICHELF,JACK EICHEL,F,mistake,VGK,-0.033072113,0.078840158,230.95,0.121920205,0.054933206,-0.027659493,0.087669967,45.733333333,0.018576434,20212022,0,0.566666667,-4.372460786e-05,0.005412619,277.25,0.334236751
RYAN MCLEODF,RYAN MCLEOD,F,mistake,EDM,-0.194945119,0.271254096,578.433333333,0.254283902,-0.167309298,-0.014165777,-0.056455161,38.966666667,-0.005346732,20212022,-0.005020603,39.483333333,0.056727542,0.180779342,656.883333333,0.333967969
CAM YORKD,CAM YORK,D,mistake,PHI,-0.004827403,0.115978024,278.983333333,-0.030611445,-0.039036327,0.126240368,0.119433888,37.266666667,0.040944347,20212022,0,8.066666667,-0.000933086,0.131067771,324.316666667,0.332015770
RILEY SHEAHANF,RILEY SHEAHAN,F,mistake,SEA,0.072024885,-0.260315009,475.383333333,0.101721462,0.285620316,0.395654561,0,1.45,-0.000110143,20212022,-0.041535845,100.3,-0.151501261,0.323629676,577.133333333,0.329534081
JOHN MARINOD,JOHN MARINO,D,mistake,PIT,0.061225848,-0.270401244,1065.766666667,0.586349409,-0.247297184,0.498842420,-0.064668158,69.65,0.005832334,20212022,-0.001757774,139.483333333,-0.178186141,0.437616572,1274.900000000,0.328713661
JOE THORNTONF,JOE THORNTON,F,mistake,FLA,-0.154481669,0.056441757,258.416666667,-0.058126687,0.032986038,-0.102087569,0.425625338,35.216666667,-0.027336731,20212022,0,0.5,-0.000177326,0.052394100,294.133333333,0.327324820
JOEL HANLEYD,JOEL HANLEY,D,mistake,DAL,-0.076022644,0.136272942,289.966666667,0.153257444,-0.021497326,0.046953475,0,0.266666667,0.000166420,20212022,0,18.516666667,0.009117095,0.122976119,308.750000000,0.324270049
BRENDAN PERLINIF,BRENDAN PERLINI,F,mistake,EDM,-0.099019529,0.487297299,185.616666667,0.033661506,-0.073678514,-0.105841023,0,2.483333333,-0.000450850,20212022,-0.016853254,0.433333333,-4.028502602e-05,-0.006821495,188.533333333,0.324094879
MATT LUFFF,MATT LUFF,F,mistake,NSH,-0.033240406,0.285969382,133.833333333,-0.009447752,0.005188916,0.042302469,0,0.883333333,8.142392180e-05,20212022,0,0,0,0.075542875,134.716666667,0.324094438
CHRIS TIERNEYF,CHRIS TIERNEY,F,mistake,OTT,-0.245414380,-0.258122692,593.916666667,0.155715923,0.214118015,-0.088317201,0.361999044,74.966666667,-0.047512659,20212022,-0.006697041,12.666666667,-0.009580202,0.157097179,681.55,0.321603186
KEVIN LABANCF,KEVIN LABANC,F,mistake,S.J,-0.032363079,-0.060489738,236.2,0.074864561,0.042482606,0.009806611,0.233441791,39.65,0.020726424,20212022,0,0.05,-5.201828556e-06,0.042169691,275.9,0.320827054
NICKLAS BACKSTROMF,NICKLAS BACKSTROM,F,mistake,WSH,-0.242195071,0.211299853,411.116666667,0.064808681,0.103949773,-0.056098587,-0.185375339,117.366666667,0.179755128,20212022,0,4.083333333,-0.001696648,0.186096484,532.566666667,0.316642860
DAWSON MERCERF,DAWSON MERCER,F,mistake,N.J,-0.069026946,0.317081134,855.116666667,-0.585727329,0.205009016,0.222707543,0.035055286,117.833333333,-0.043682631,20212022,0.177611536,15.6,-0.012251860,0.291734489,988.550000000,0.315802694
MARCUS JOHANSSONF,MARCUS JOHANSSON,F,mistake,SEA,-0.050489022,-0.206598577,678.200000000,0.131022558,-0.131950968,0.328917632,0.064767239,131.283333333,0.124154582,20212022,0,0.916666667,7.007901397e-05,0.379406654,810.400000000,0.310382545
ZEMGUS GIRGENSONSF,ZEMGUS GIRGENSONS,F,mistake,BUF,-0.101548722,0.118338413,441.000000000,0.174953872,0.092202548,-0.074218800,0.223422800,53.516666667,-0.037370288,20212022,-0.082386738,55.966666667,-0.105478769,0.027329922,550.483333333,0.309463039
KEVIN HAYESF,KEVIN HAYES,F,mistake,PHI,-0.086725668,0.503885524,370.566666667,-0.093672994,-0.094197813,0.053538544,0.013254645,66,-0.066788543,20212022,0,14.266666667,-0.009129039,0.140264212,450.833333333,0.306890324
CODY CECID,CODY CECI,D,mistake,EDM,-0.215113628,0.131614924,1038.716666667,0.487733701,-0.299317404,0.172315641,0,2.783333333,0.000208622,20212022,-0.001594027,136.85,-0.184876289,0.387429270,1178.35,0.306085169
TOREY KRUGD,TOREY KRUG,D,mistake,STL,-0.125816585,0.322533192,956.733333333,-0.443302654,0.382946301,-0.331221427,0.124616726,153.133333333,0.241267511,20212022,0,10.533333333,0.006647240,-0.205404842,1120.400000000,0.303486889
NICK BJUGSTADF,NICK BJUGSTAD,F,mistake,MIN,-0.019029530,0.101696608,387.933333333,-0.044259197,0.223329474,0.013981855,0,3.866666667,0.001294605,20212022,0,1.566666667,-0.000583243,0.033011386,393.366666667,0.295460103
EMIL BEMSTROMF,EMIL BEMSTROM,F,mistake,CBJ,-0.070652841,0.054935548,193.9,0.166051158,0.133151334,-0.030193786,-0.027092258,12.05,-0.002086528,20212022,0,0,0,0.040459055,205.95,0.294765468
MICHAEL PEZZETTAF,MICHAEL PEZZETTA,F,mistake,MTL,0.054443914,0.313580783,318.25,0.032541349,0.050674977,-0.100993996,0,5.7,-0.001001387,20212022,0,0.95,-0.000180008,-0.155437910,324.9,0.294621718
BRENDAN GAUNCEF,BRENDAN GAUNCE,F,mistake,CBJ,-0.014560449,0.293577951,99,0.012370694,0.059553468,-0.071503983,0,0.116666667,1.676497672e-05,20212022,0,0.033333333,-5.858571807e-06,-0.056943533,99.150000000,0.294009036
JANSEN HARKINSF,JANSEN HARKINS,F,mistake,WPG,0.059813761,0.500418625,594.916666667,0.008085339,-0.537777316,0.321452783,0,4.383333333,-0.000656815,20212022,0,1.083333333,-5.004852511e-05,0.261639023,600.383333333,0.291472567
MICHAEL DEL ZOTTOD,MICHAEL DEL ZOTTO,D,mistake,OTT,-0.041637017,0.151327703,148.066666667,0.011449980,-0.027767833,-0.028765943,0.167803970,10.383333333,0.014272166,20212022,0,10.65,-0.000804430,0.012871075,169.1,0.287515614
JOE SNIVELYF,JOE SNIVELY,F,mistake,WSH,-0.034518416,0.213640079,133.816666667,-0.051509399,-0.001940641,0.004874870,0.120372924,3.316666667,0.001340839,20212022,0,0.016666667,-2.956516563e-06,0.039393287,137.15,0.286775715
KEVIN ROONEYF,KEVIN ROONEY,F,mistake,NYR,0.237708206,0.273979827,570.850000000,-0.014470566,-0.313217886,0.437188685,-0.018654614,3.916666667,-0.001085693,20212022,-0.151946317,115.466666667,0.074413582,0.199480480,690.233333333,0.286207019
MILAN LUCICF,MILAN LUCIC,F,mistake,CGY,-0.222110600,0.525426209,690.133333333,0.130686894,-0.163393687,-0.103573746,-4.332683432e-06,87.95,-0.107259273,20212022,0,1.95,-0.001377337,0.118536854,780.033333333,0.280504728
JAKOB CHYCHRUND,JAKOB CHYCHRUN,D,mistake,ARI,-0.070565931,0.350843963,882.85,0.450784049,-0.271662808,-0.050815534,-0.090233269,85.316666667,-0.108433510,20212022,-0.002639242,80.200000000,0.001361238,0.019750397,1048.366666667,0.279204888
PARKER KELLYF,PARKER KELLY,F,mistake,OTT,-0.023163157,0.432650911,235.1,-0.004751126,0.044944770,-0.159629403,0,1.55,-0.000169929,20212022,0,21.733333333,-0.034135479,-0.136466246,258.383333333,0.278909744
LUKE GLENDENINGF,LUKE GLENDENING,F,mistake,DAL,-0.095767461,0.168761022,678.3,0.176042902,-0.182215057,0.254414914,-0.017127753,3.033333333,0.000466949,20212022,-0.274530782,143.85,0.146989996,0.350182375,825.183333333,0.272802191
JACK AHCAND,JACK AHCAN,D,mistake,BOS,0.057160292,-0.016989354,68.6,0.001151731,0.023113518,0.094880905,0.167085106,3.166666667,0.002078447,20212022,0,0.8,2.785086605e-05,0.037720614,72.566666667,0.271348204
KYLE PALMIERIF,KYLE PALMIERI,F,mistake,NYI,0.113156145,0.298125897,624.266666667,-0.159066268,0.356508005,0.025346482,-0.196420232,78.700000000,-0.058499752,20212022,0,10.133333333,0.003730970,-0.087809663,713.1,0.269725101
FRANK VATRANOF,FRANK VATRANO,F,mistake,FLA/NYR,-0.109298952,0.331274362,593.766666667,-0.184350945,0.162583120,-0.052398448,0.038476583,40.683333333,-0.045808424,20212022,0,2.216666667,0.000151864,0.056900504,636.666666667,0.249928112
JACK DRURYF,JACK DRURY,F,mistake,CAR,-0.016631639,0.280280637,28.433333333,-0.001716042,0.005958480,-0.036388526,0,0,0,20212022,0,3.233333333,-4.333553330e-05,-0.019756887,31.666666667,0.248091213
ALEX KILLORNF,ALEX KILLORN,F,mistake,T.B,0.045915755,0.674212961,822.833333333,-0.512756805,0.355105555,-0.185032282,-0.288282840,199.166666667,0.331710986,20212022,-0.214445883,104.833333333,0.086344967,-0.230948037,1126.833333333,0.246856659
KIEFER SHERWOODF,KIEFER SHERWOOD,F,mistake,COL,0.119513720,0.073344995,87.25,0.013374999,0.025217541,0.172149804,-0.039531452,6.316666667,0.002325684,20212022,0,0.3,-3.038664326e-05,0.052636085,93.866666667,0.246851184
JAKE WALMAND,JAKE WALMAN,D,mistake,STL,-0.093426802,-0.047137805,361.850000000,0.163217684,0.133556645,-0.008737216,0,0.966666667,0.000480033,20212022,0,16.616666667,0.004752837,0.084689586,379.433333333,0.246132178
TYLER ENNISF,TYLER ENNIS,F,mistake,OTT,-0.042420278,0.209441735,564.766666667,-0.054422380,-0.081588772,0.135723522,-0.133922109,87.1,0.170063936,20212022,0,0.316666667,-1.076945685e-05,0.178143800,652.183333333,0.245285163
DILLON DUBEF,DILLON DUBE,F,mistake,CGY,0.048539560,-0.272802432,651.7,-0.061569819,0.477765163,0.200085613,-0.111344214,33.383333333,-0.039892987,20212022,0.026159187,53.466666667,0.026753460,0.151546053,738.55,0.245153973
ALEX ROMANOVD,ALEX ROMANOV,D,mistake,MTL,-0.132300568,0.154335128,989.45,0.078576933,-0.134302448,0.163665980,0,7.216666667,-0.001820614,20212022,-0.010609099,150.066666667,-0.006909052,0.295966548,1146.733333333,0.242936829
TRAVIS DERMOTTD,TRAVIS DERMOTT,D,mistake,TOR,-0.004418374,-0.169398628,607.233333333,0.208051233,0.055840272,0.134120353,0,1.2,0.000546735,20212022,-0.000521534,18.933333333,0.011449815,0.138538728,627.366666667,0.240088247
ALEX FORMENTONF,ALEX FORMENTON,F,mistake,OTT,-0.062285045,0.052127429,722.966666667,-0.435121184,0.564016830,-0.020037560,-0.197997635,48.966666667,-0.027467984,20212022,0.201023616,106.2,0.103238530,0.042247485,878.133333333,0.239782044
CASEY CIZIKASF,CASEY CIZIKAS,F,mistake,NYI,0.069488349,0.447684472,633.05,0.278237379,-0.270808933,-0.086779327,0,3.866666667,-0.001401746,20212022,-0.209330485,87.9,0.081990675,-0.156267676,724.816666667,0.239592035
MASON MCTAVISHF,MASON MCTAVISH,F,mistake,ANA,0.050795117,0.187544828,96.7,-0.016660708,0.008800101,0.079206977,-0.022768840,17.55,-0.000319951,20212022,0,3.316666667,0.000641187,0.028411859,117.566666667,0.236443593
CHRISTIAN WOLANIND,CHRISTIAN WOLANIN,D,mistake,L.A/BUF,0.005069553,0.127621286,118.216666667,0.014842774,0.062792922,0.036048613,0,7.966666667,-0.003492253,20212022,0,5.583333333,-0.001569368,0.030979060,131.766666667,0.236243975
OLLI MAATTAD,OLLI MAATTA,D,mistake,L.A,-0.181090512,-0.133111700,795.166666667,0.436080176,-0.313965432,0.130345866,-0.007697601,6.05,0.004225627,20212022,-0.007392818,86.600000000,0.126554317,0.311436378,887.816666667,0.235038435
NILS HOGLANDERF,NILS HOGLANDER,F,mistake,VAN,-0.034496388,-0.076173762,719.45,-0.278147294,0.815668577,-0.009791485,-0.282191726,59.116666667,0.065349898,20212022,0,1.383333333,-0.000548687,0.024704903,779.95,0.234165521
ALEX BARRE-BOULETF,ALEX BARRE-BOULET,F,mistake,T.B/SEA,0.058310981,0.316006137,147.033333333,-0.049324387,0.004437939,0.081237136,-0.097694715,27.533333333,-0.020540996,20212022,0,0.116666667,-1.270537175e-05,0.022926155,174.683333333,0.234108409
NICOLAS MELOCHED,NICOLAS MELOCHE,D,mistake,S.J,0.023704874,0.256487558,478.233333333,0.015039736,-0.098064608,0.027844876,0,4.633333333,-0.000459757,20212022,-0.000364490,30.283333333,0.031118585,0.004140002,513.15,0.231601901
MATTIAS EKHOLMD,MATTIAS EKHOLM,D,mistake,NSH,-0.098343085,0.058244415,1035.566666667,0.139188021,0.075718478,0.134270806,-0.087504746,85.200000000,-0.114007902,20212022,-0.001946171,192.766666667,0.026953476,0.232613890,1313.533333333,0.230916377
RASMUS DAHLIND,RASMUS DAHLIN,D,mistake,BUF,-0.011281228,0.614045868,1189.033333333,-0.015395841,-0.193724614,-0.175045112,0.166299489,182.466666667,-0.157502511,20212022,-0.000809469,45.516666667,-0.008687007,-0.163763884,1417.016666667,0.229180803
CONNOR DEWARF,CONNOR DEWAR,F,mistake,MIN,0.146979080,-0.016491763,268.816666667,0.144098712,-0.049224355,0.160419824,0,1.55,0.000330409,20212022,-0.018435110,21.2,0.007060266,0.013440744,291.566666667,0.227757982
LUKE SCHENND,LUKE SCHENN,D,mistake,VAN,-0.162016112,0.155313998,719.450000000,0.405635798,-0.142152119,-0.102196022,-0.010524426,3.2,0.000872170,20212022,-0.001042070,87.700000000,-0.079994250,0.059820090,810.350000000,0.225913080
BRAD HUNTD,BRAD HUNT,D,mistake,VAN,-0.122846848,0.181372062,459.983333333,-0.086376717,0.250389691,-0.051077245,-0.060887041,37.35,-0.008475034,20212022,0,1.583333333,0.000372735,0.071769603,498.916666667,0.225318451
